PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA,SECTOR,DISTRITO_EJECUTORA,MONTO_RECAUDADO,PROVINCIA_EJECUTORA_NOMBRE,ANO_DOC,ESPECIFICA_NOMBRE,SUBGENERICA_DET_NOMBRE,PROVINCIA_EJECUTORA,NIVEL_GOBIERNO_NOMBRE,MES_DOC,NIVEL_GOBIERNO,DEPARTAMENTO_EJECUTORA_NOMBRE,SEC_EJEC,RUBRO_NOMBRE,SUBGENERICA_DET,RUBRO,GENERICA,TIPO_RECURSO_NOMBRE,EJECUTORA_NOMBRE,SUBGENERICA,MONTO_PIA,FUENTE_FINANCIAMIENTO_NOMBRE,ESPECIFICA_DET_NOMBRE,TIPO_RECURSO,SECTOR_NOMBRE,SUBGENERICA_NOMBRE,EJECUTORA,PLIEGO,FUENTE_FINANCIAMIENTO,DISTRITO_EJECUTORA_NOMBRE,MONTO_PIM,ESPECIFICA,GENERICA_NOMBRE,ESPECIFICA_DET
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,104,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,01,GOBIERNOS REGIONALES,10,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,"AUTORIZACION, INSPECCION Y CONTROL SANITARIO",0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,2
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,209,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,CIRUGIA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,5
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,3547.38,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,725,DONACIONES Y TRANSFERENCIAS,1,13,9,DONACIONES PARA APOYO PRESUPUESTARIO,REGION AMAZONAS-SALUD,1,0,DONACIONES Y TRANSFERENCIAS,SALDOS DE BALANCE,N,GOBIERNOS REGIONALES,SALDOS DE BALANCE,400,440,4,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,75.75,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SALUD,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,400,440,2,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,541,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,2,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,SERVICIO DE TOPICO,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,615,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,SERVICIO DE TOPICO,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,546,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,6,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,SERVICIO DE TOPICO,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,OTROS INGRESOS DIVERSOS,INGRESOS DIVERSOS,01,GOBIERNOS REGIONALES,2,R,AMAZONAS,725,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - PARTICIPACIONES CONABI,REGION AMAZONAS-SALUD,5,0,RECURSOS DETERMINADOS,INGRESOS EXCEPCIONALES,18,GOBIERNOS REGIONALES,INGRESOS DIVERSOS,400,440,5,CHACHAPOYAS,0,4,OTROS INGRESOS,98
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,142,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,4,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,332,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,11,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,ATENCION DENTAL,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,2
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,115,CHACHAPOYAS,2022,OTROS INGRESOS DIVERSOS,INGRESOS DIVERSOS,01,GOBIERNOS REGIONALES,2,R,AMAZONAS,725,DONACIONES Y TRANSFERENCIAS,1,13,5,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,REGION AMAZONAS-SALUD,5,0,DONACIONES Y TRANSFERENCIAS,INGRESOS EXCEPCIONALES,18,GOBIERNOS REGIONALES,INGRESOS DIVERSOS,400,440,4,CHACHAPOYAS,0,4,OTROS INGRESOS,98
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,51,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,2462.87,CHACHAPOYAS,2022,VENTA DE PRODUCTOS DE SALUD,VENTA DE PRODUCTOS DE SALUD,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,6,09,3,NORMAL,REGION AMAZONAS-SALUD,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,FARMACIA,0,GOBIERNOS REGIONALES,VENTA DE BIENES,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,4
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,787,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,ATENCION MEDICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,5239.70,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,01,GOBIERNOS REGIONALES,4,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,TASAS DE SALUD,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,609,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,SERVICIO DE TOPICO,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,376,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,10,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,CIRUGIA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,5
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,5,CHACHAPOYAS,2022,OTROS DERECHOS ADMINISTRATIVOS,OTROS DERECHOS ADMINISTRATIVOS,01,GOBIERNOS REGIONALES,2,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,10,09,3,NORMAL,REGION AMAZONAS-SALUD,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,INSPECCION Y CONTROL SANITARIO,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,10
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,725,DONACIONES Y TRANSFERENCIAS,1,13,9,NORMAL,REGION AMAZONAS-SALUD,1,0,DONACIONES Y TRANSFERENCIAS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,400,440,4,CHACHAPOYAS,254955,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,181.37,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SALUD,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,400,440,2,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,1010,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,7,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,ATENCION MEDICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,1248,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,12,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,ATENCION MEDICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,1024,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,SERVICIO DE EMERGENCIA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,4
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,222,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,1166,RECURSOS DIRECTAMENTE RECAUDADOS,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,1166,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,4149,CHACHAPOYAS,2022,DE OTRAS UNIDADES DE GOBIERNO,DE OTRAS UNIDADES DE GOBIERNO,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,725,DONACIONES Y TRANSFERENCIAS,3,13,4,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,REGION AMAZONAS-SALUD,1,0,DONACIONES Y TRANSFERENCIAS,DEL GOBIERNO NACIONAL,18,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,400,440,4,CHACHAPOYAS,0,1,DONACIONES Y TRANSFERENCIAS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,131.64,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SALUD,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,400,440,2,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,3898,CHACHAPOYAS,2022,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,7,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXAMENES DE LABORATORIO,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,2,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,390,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,01,GOBIERNOS REGIONALES,11,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,"AUTORIZACION, INSPECCION Y CONTROL SANITARIO",0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,2
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,560418,CHACHAPOYAS,2022,DE OTRAS UNIDADES DE GOBIERNO,DE OTRAS UNIDADES DE GOBIERNO,01,GOBIERNOS REGIONALES,11,R,AMAZONAS,725,DONACIONES Y TRANSFERENCIAS,3,13,4,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,REGION AMAZONAS-SALUD,1,0,DONACIONES Y TRANSFERENCIAS,DEL GOBIERNO NACIONAL,18,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,400,440,4,CHACHAPOYAS,0,1,DONACIONES Y TRANSFERENCIAS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,997,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS SERVICIOS MEDICOS - ASISTENCIALES,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,6013.20,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,01,GOBIERNOS REGIONALES,2,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,TASAS DE SALUD,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,754.61,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,01,GOBIERNOS REGIONALES,12,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE SALUD,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,400,440,2,CHACHAPOYAS,6720,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,4,R,AMAZONAS,725,DONACIONES Y TRANSFERENCIAS,1,13,9,NORMAL,REGION AMAZONAS-SALUD,1,0,DONACIONES Y TRANSFERENCIAS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,400,440,4,CHACHAPOYAS,344400,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,725,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1,19,9,ENDEUDAMIENTO EXTERNO,REGION AMAZONAS-SALUD,1,0,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,400,440,3,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,46,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,7,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,470.26,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE SALUD,DERECHOS ADMINISTRATIVOS DE SALUD,01,GOBIERNOS REGIONALES,7,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE SALUD,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,25476.84,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,6,R,AMAZONAS,725,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,SUB CUENTA - PARTICIPACIONES FED,REGION AMAZONAS-SALUD,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,19,GOBIERNOS REGIONALES,SALDOS DE BALANCE,400,440,5,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,179,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,10,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,718,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,2,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS SERVICIOS MEDICOS - ASISTENCIALES,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,162,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,2,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,CIRUGIA,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,5
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,879.50,CHACHAPOYAS,2022,SERVICIOS MEDICOS - ASISTENCIALES,SERVICIOS DE SALUD,01,GOBIERNOS REGIONALES,4,R,AMAZONAS,725,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SALUD,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS SERVICIOS MEDICOS - ASISTENCIALES,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,400,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
