SEC_EJEC,SUBGENERICA_DET_NOMBRE,NIVEL_GOBIERNO_NOMBRE,FUENTE_FINANCIAMIENTO_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,RUBRO,MONTO_PIM,FUENTE_FINANCIAMIENTO,SUBGENERICA_NOMBRE,EJECUTORA,MES_DOC,DEPARTAMENTO_EJECUTORA,ESPECIFICA_DET,GENERICA_NOMBRE,MONTO_PIA,NIVEL_GOBIERNO,MONTO_RECAUDADO,EJECUTORA_NOMBRE,PLIEGO_NOMBRE,TIPO_RECURSO_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,SECTOR_NOMBRE,ANO_DOC,PLIEGO,DISTRITO_EJECUTORA,TIPO_RECURSO,ESPECIFICA_DET_NOMBRE,ESPECIFICA_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,GENERICA,ESPECIFICA,SECTOR,SUBGENERICA,RUBRO_NOMBRE,SUBGENERICA_DET
360001,SALDOS DE BALANCE,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,SAN ISIDRO,13,0,4,SALDOS DE BALANCE,001,7,15,1,SALDOS DE BALANCE,0,R,1494556.76,MANCOMUNIDAD REGIONAL DE LOS ANDES,MANCOMUNIDAD REGIONAL DE LOS ANDES,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,01,LIMA,MANCOMUNIDADES REGIONALES,2023,001,31,18,SALDOS DE BALANCE,SALDOS DE BALANCE,LIMA,9,1,98,1,DONACIONES Y TRANSFERENCIAS,1
360001,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,SAN ISIDRO,13,30000,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,11,15,2,DONACIONES Y TRANSFERENCIAS,0,R,0,MANCOMUNIDAD REGIONAL DE LOS ANDES,MANCOMUNIDAD REGIONAL DE LOS ANDES,NORMAL,01,LIMA,MANCOMUNIDADES REGIONALES,2023,001,31,0,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,LIMA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360001,SALDOS DE BALANCE,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,SAN ISIDRO,13,0,4,SALDOS DE BALANCE,001,12,15,1,SALDOS DE BALANCE,0,R,0,MANCOMUNIDAD REGIONAL DE LOS ANDES,MANCOMUNIDAD REGIONAL DE LOS ANDES,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,01,LIMA,MANCOMUNIDADES REGIONALES,2023,001,31,18,SALDOS DE BALANCE,SALDOS DE BALANCE,LIMA,9,1,98,1,DONACIONES Y TRANSFERENCIAS,1
360001,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,SAN ISIDRO,09,0,2,RENTAS DE LA PROPIEDAD,001,9,15,1,OTROS INGRESOS,0,R,65.34,MANCOMUNIDAD REGIONAL DE LOS ANDES,MANCOMUNIDAD REGIONAL DE LOS ANDES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,LIMA,MANCOMUNIDADES REGIONALES,2023,001,31,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,LIMA,5,1,98,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
360002,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,0,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,002,11,09,2,DONACIONES Y TRANSFERENCIAS,0,R,30000,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,18,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,HUANCAVELICA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360002,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,0,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,002,1,09,2,DONACIONES Y TRANSFERENCIAS,0,R,0,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,NORMAL,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,0,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,HUANCAVELICA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360002,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,40000,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,002,12,09,2,DONACIONES Y TRANSFERENCIAS,0,R,0,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,NORMAL,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,0,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,HUANCAVELICA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360002,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,0,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,002,8,09,2,DONACIONES Y TRANSFERENCIAS,0,R,30000,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,18,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,HUANCAVELICA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360002,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,30000,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,002,11,09,2,DONACIONES Y TRANSFERENCIAS,0,R,0,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,NORMAL,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,0,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,HUANCAVELICA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360002,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,0,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,002,12,09,2,DONACIONES Y TRANSFERENCIAS,0,R,40000,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,18,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,HUANCAVELICA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360002,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,30000,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,002,8,09,2,DONACIONES Y TRANSFERENCIAS,0,R,0,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,NORMAL,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,0,DE LOS GOBIERNOS REGIONALES,DE OTRAS UNIDADES DE GOBIERNO,HUANCAVELICA,4,1,98,1,DONACIONES Y TRANSFERENCIAS,3
360002,SALDOS DE BALANCE,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,HUANCAVELICA,13,0,4,SALDOS DE BALANCE,002,12,09,1,SALDOS DE BALANCE,0,R,13.80,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,MANCOMUNIDAD REGIONAL HUANCAVELICA - ICA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,01,HUANCAVELICA,MANCOMUNIDADES REGIONALES,2023,002,01,18,SALDOS DE BALANCE,SALDOS DE BALANCE,HUANCAVELICA,9,1,98,1,DONACIONES Y TRANSFERENCIAS,1
721,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,0,5,RENTAS DE LA PROPIEDAD,001,11,01,1,OTROS INGRESOS,0,R,529.08,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA - CANON MINERO,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,H,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,AMAZONAS,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
721,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,30811,2,DERECHOS Y TASAS ADMINISTRATIVOS,001,10,01,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,14807.86,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,DERECHO DE APROBACION Y AUTORIZACION,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,AMAZONAS,3,3,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,7
721,RENTAS DE LA PROPIEDAD REAL,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,11341,2,RENTAS DE LA PROPIEDAD,001,10,01,3,OTROS INGRESOS,0,R,3374.75,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,DERECHOS DE APROVECHAMIENTO DE PRODUCTOS FORESTALES Y FAUNA SILVESTRE,DERECHOS E INGRESO POR CONCESIONES,AMAZONAS,5,2,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,2
721,INGRESOS DIVERSOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,INGRESOS DIVERSOS,001,1,01,98,OTROS INGRESOS,0,R,0,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,INGRESOS EXCEPCIONALES,OTROS INGRESOS DIVERSOS,AMAZONAS,5,4,99,5,RECURSOS DIRECTAMENTE RECAUDADOS,1
721,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,MULTAS Y SANCIONES NO TRIBUTARIAS,001,2,01,99,OTROS INGRESOS,0,R,118257.82,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,OTRAS MULTAS,OTRAS MULTAS,AMAZONAS,5,6,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,1
721,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,001,5,01,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,172213.08,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,7,OTROS DERECHOS ADMINISTRATIVOS DE MINERIA,DERECHOS ADMINISTRATIVOS DE MINERIA,AMAZONAS,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,7
721,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,0,5,RENTAS DE LA PROPIEDAD,001,5,01,1,OTROS INGRESOS,0,R,854.53,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA -  PARTICIPACIONES -COFIDE Y OTROS,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,D,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,AMAZONAS,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
721,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,0,5,RENTAS DE LA PROPIEDAD,001,4,01,1,OTROS INGRESOS,0,R,946.76,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA -  PARTICIPACIONES -COFIDE Y OTROS,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,D,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,AMAZONAS,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
721,SALDOS DE BALANCE,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,CHACHAPOYAS,13,0,4,SALDOS DE BALANCE,001,2,01,1,SALDOS DE BALANCE,0,R,167.66,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUBCUENTA - SALDOS DE TRANSFERENCIAS FINANCIERAS (ART. 9º RD 004-2022-EF/52.01),01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,25,SALDOS DE BALANCE,SALDOS DE BALANCE,AMAZONAS,9,1,99,1,DONACIONES Y TRANSFERENCIAS,1
721,DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,001,5,01,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,1291.24,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO,AMAZONAS,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,9
721,DERECHOS ADMINISTRATIVOS GENERALES,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,001,7,01,99,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,551.66,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,OTROS REGISTROS,REGISTROS Y LICENCIAS,AMAZONAS,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,1
721,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,0,5,RENTAS DE LA PROPIEDAD,001,6,01,1,OTROS INGRESOS,0,R,555.89,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA - CANON MINERO,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,H,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,AMAZONAS,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
721,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,237725,5,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,7,01,5,DONACIONES Y TRANSFERENCIAS,0,R,0,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,CANON,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,DE FONDOS PUBLICOS,DE OTRAS UNIDADES DE GOBIERNO,AMAZONAS,4,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",3
721,SALDOS DE BALANCE,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,94283,5,SALDOS DE BALANCE,001,5,01,1,SALDOS DE BALANCE,0,R,0,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,CANON,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,SALDOS DE BALANCE,SALDOS DE BALANCE,AMAZONAS,9,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
721,RENTAS DE LA PROPIEDAD REAL,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,RENTAS DE LA PROPIEDAD,001,8,01,3,OTROS INGRESOS,0,R,1443.58,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,DERECHOS DE APROVECHAMIENTO DE PRODUCTOS FORESTALES Y FAUNA SILVESTRE,DERECHOS E INGRESO POR CONCESIONES,AMAZONAS,5,2,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,2
721,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,0,5,RENTAS DE LA PROPIEDAD,001,12,01,1,OTROS INGRESOS,0,R,70.73,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA - REGALIAS MINERAS,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,AMAZONAS,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
721,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,MULTAS Y SANCIONES NO TRIBUTARIAS,001,11,01,99,OTROS INGRESOS,0,R,3668.74,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,OTRAS MULTAS,OTRAS MULTAS,AMAZONAS,5,6,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,1
721,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS,CHACHAPOYAS,13,100000,4,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,3,01,1,DONACIONES Y TRANSFERENCIAS,0,R,0,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,DEL GOBIERNO NACIONAL,DE OTRAS UNIDADES DE GOBIERNO,AMAZONAS,4,1,99,1,DONACIONES Y TRANSFERENCIAS,3
721,INGRESOS DIVERSOS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,1997,2,INGRESOS DIVERSOS,001,10,01,98,OTROS INGRESOS,0,R,0,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,INGRESOS EXCEPCIONALES,OTROS INGRESOS DIVERSOS,AMAZONAS,5,4,99,5,RECURSOS DIRECTAMENTE RECAUDADOS,1
721,SALDOS DE BALANCE,GOBIERNOS REGIONALES,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,CHACHAPOYAS,19,3805770,3,SALDOS DE BALANCE,001,9,01,1,SALDOS DE BALANCE,0,R,0,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,ENDEUDAMIENTO EXTERNO,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,SALDOS DE BALANCE,SALDOS DE BALANCE,AMAZONAS,9,1,99,1,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1
721,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,5000,2,DERECHOS Y TASAS ADMINISTRATIVOS,001,1,01,6,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,5000,R,784.64,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,EXPEDICION DE GUIAS,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,AMAZONAS,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
721,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,RENTAS DE LA PROPIEDAD,001,8,01,1,OTROS INGRESOS,0,R,9831.27,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,7,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,AMAZONAS,5,1,99,1,RECURSOS DIRECTAMENTE RECAUDADOS,1
721,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,32204,2,DERECHOS Y TASAS ADMINISTRATIVOS,001,1,01,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,32204,R,1777.50,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,DERECHO DE APROBACION Y AUTORIZACION,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,AMAZONAS,3,3,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,7
721,RENTAS DE LA PROPIEDAD FINANCIERA,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,18,0,5,RENTAS DE LA PROPIEDAD,001,8,01,1,OTROS INGRESOS,0,R,80.14,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA - REGALIAS MINERAS,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,P,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,AMAZONAS,5,1,99,1,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1
721,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,GOBIERNOS REGIONALES,RECURSOS DETERMINADOS,CHACHAPOYAS,15,0,5,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,11,01,1,DONACIONES Y TRANSFERENCIAS,0,R,13187998.13,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,SUB CUENTA - FONCOR - LEY 31069,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,27,FONDO DE COMPENSACION REGIONAL,FONDO DE COMPENSACION REGIONAL,AMAZONAS,4,7,99,1,FONDO DE COMPENSACION REGIONAL - FONCOR,4
721,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,254458,2,MULTAS Y SANCIONES NO TRIBUTARIAS,001,10,01,99,OTROS INGRESOS,0,R,37605.20,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,OTRAS MULTAS,OTRAS MULTAS,AMAZONAS,5,6,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,1
721,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,GOBIERNOS REGIONALES,RECURSOS DIRECTAMENTE RECAUDADOS,CHACHAPOYAS,09,0,2,DERECHOS Y TASAS ADMINISTRATIVOS,001,8,01,6,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0,R,987.30,REGION AMAZONAS-SEDE CENTRAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,NORMAL,01,CHACHAPOYAS,GOBIERNOS REGIONALES,2023,440,01,0,EXPEDICION DE GUIAS,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,AMAZONAS,3,1,99,2,RECURSOS DIRECTAMENTE RECAUDADOS,6
