ESPECIFICA,ANO_DOC,RUBRO_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,SEC_EJEC,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,RUBRO,SUBGENERICA_DET,GENERICA,SECTOR,SUBGENERICA_DET_NOMBRE,ESPECIFICA_DET,TIPO_RECURSO,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_NOMBRE,SECTOR_NOMBRE,NIVEL_GOBIERNO_NOMBRE,MONTO_RECAUDADO,MES_DOC,EJECUTORA,GENERICA_NOMBRE,PROVINCIA_EJECUTORA,NIVEL_GOBIERNO,FUENTE_FINANCIAMIENTO_NOMBRE,FUENTE_FINANCIAMIENTO,PLIEGO,ESPECIFICA_NOMBRE,PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,TIPO_RECURSO_NOMBRE,EJECUTORA_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,ATENCION MEDICA,0,0,09,4,3,99,SERVICIOS DE SALUD,1,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,2348,7,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,SERVICIO DE EMERGENCIA,0,0,09,4,3,99,SERVICIOS DE SALUD,4,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1210,5,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,SERVICIO DE EMERGENCIA,0,0,09,4,3,99,SERVICIOS DE SALUD,4,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1035,10,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
3,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,OTROS SERVICIOS DE SALUD,0,0,09,4,3,99,SERVICIOS DE SALUD,99,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,5592.5,5,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,OTROS SERVICIOS DE SALUD,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,ATENCION MEDICA,0,0,09,4,3,99,SERVICIOS DE SALUD,1,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,2068,3,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,HOSPITALIZACION,0,0,09,4,3,99,SERVICIOS DE SALUD,6,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,355,8,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,HOSPITALIZACION,0,0,09,4,3,99,SERVICIOS DE SALUD,6,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,145,9,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,09,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,7,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,582.78,1,403,OTROS INGRESOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,BAGUA,1101,SALDOS DE BALANCE,0,-116622,13,1,9,99,SALDOS DE BALANCE,1,0,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,3,403,SALDOS DE BALANCE,02,R,DONACIONES Y TRANSFERENCIAS,4,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,BAGUA,1101,DEL GOBIERNO NACIONAL,0,86590,13,3,4,99,DE OTRAS UNIDADES DE GOBIERNO,1,0,AMAZONAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,6,403,DONACIONES Y TRANSFERENCIAS,02,R,DONACIONES Y TRANSFERENCIAS,4,440,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,CERTIFICADOS,0,0,09,4,3,99,DERECHOS ADMINISTRATIVOS DE SALUD,4,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,315,9,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE SALUD,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,CIRUGIA,0,0,09,4,3,99,SERVICIOS DE SALUD,5,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1965,5,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,MEDICINAS,0,0,09,6,3,99,VENTA DE PRODUCTOS DE SALUD,2,0,AMAZONAS,VENTA DE BIENES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,5504.8,9,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,VENTA DE PRODUCTOS DE SALUD,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,BAGUA,1101,DEL GOBIERNO NACIONAL,0,0,13,3,4,99,DE OTRAS UNIDADES DE GOBIERNO,1,18,AMAZONAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,151074,10,403,DONACIONES Y TRANSFERENCIAS,02,R,DONACIONES Y TRANSFERENCIAS,4,440,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
7,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,BAGUA,1101,FONDO DE COMPENSACION REGIONAL,0,0,15,4,4,99,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,27,AMAZONAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,27855.56,8,403,DONACIONES Y TRANSFERENCIAS,02,R,RECURSOS DETERMINADOS,5,440,FONDO DE COMPENSACION REGIONAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,SERVICIO DE TOPICO,0,0,09,4,3,99,SERVICIOS DE SALUD,7,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,354,9,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
2,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",0,0,09,4,3,99,SERVICIOS DE SALUD,4,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,2640,6,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,SERVICIO DE TOPICO,0,0,09,4,3,99,SERVICIOS DE SALUD,7,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1023,3,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,HOSPITALIZACION,0,0,09,4,3,99,SERVICIOS DE SALUD,6,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,243,1,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,SERVICIO DE TOPICO,0,0,09,4,3,99,SERVICIOS DE SALUD,7,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,499,11,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,HOSPITALIZACION,0,0,09,4,3,99,SERVICIOS DE SALUD,6,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,270,5,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,CIRUGIA,0,0,09,4,3,99,SERVICIOS DE SALUD,5,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,2925,4,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,DONACIONES Y TRANSFERENCIAS,BAGUA,1101,DEL GOBIERNO NACIONAL,0,0,13,3,4,99,DE OTRAS UNIDADES DE GOBIERNO,1,18,AMAZONAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,554615,2,403,DONACIONES Y TRANSFERENCIAS,02,R,DONACIONES Y TRANSFERENCIAS,4,440,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,BAGUA,1101,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,15,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,27,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,512.47,4,403,OTROS INGRESOS,02,R,RECURSOS DETERMINADOS,5,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,ATENCION DENTAL,0,0,09,4,3,99,SERVICIOS DE SALUD,2,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,50,9,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
2,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",0,0,09,4,3,99,SERVICIOS DE SALUD,4,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1520,10,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,09,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,7,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,46.51,8,403,OTROS INGRESOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,ATENCION MEDICA,0,0,09,4,3,99,SERVICIOS DE SALUD,1,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,3756,8,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
2,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",0,0,09,4,3,99,SERVICIOS DE SALUD,4,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,2730,3,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,BAGUA,1101,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,15,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,27,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,456.62,6,403,OTROS INGRESOS,02,R,RECURSOS DETERMINADOS,5,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,CARNETS Y/O TARJETAS DE ATENCION,0,0,09,4,3,99,DERECHOS ADMINISTRATIVOS DE SALUD,6,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,20,3,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE SALUD,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",BAGUA,1101,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,27,AMAZONAS,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,8,403,SALDOS DE BALANCE,02,R,RECURSOS DETERMINADOS,5,440,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,HOSPITALIZACION,0,0,09,4,3,99,SERVICIOS DE SALUD,6,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,172,3,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,SERVICIO DE TOPICO,0,0,09,4,3,99,SERVICIOS DE SALUD,7,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1704,5,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,SERVICIO DE TOPICO,0,0,09,4,3,99,SERVICIOS DE SALUD,7,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,327,6,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,CERTIFICADOS,0,0,09,4,3,99,DERECHOS ADMINISTRATIVOS DE SALUD,4,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,205,3,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE SALUD,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,2,01
2,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,EXAMENES DE LABORATORIO,0,29820,09,4,3,99,SERVICIOS DE SALUD,1,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,16176.67,12,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,BAGUA,1101,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,15,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,27,AMAZONAS,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,399.36,9,403,OTROS INGRESOS,02,R,RECURSOS DETERMINADOS,5,440,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,ATENCION DENTAL,0,0,09,4,3,99,SERVICIOS DE SALUD,2,0,AMAZONAS,VENTA DE SERVICIOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,40,12,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,SERVICIOS MEDICOS - ASISTENCIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,3,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,BAGUA,1101,OTROS DERECHOS ADMINISTRATIVOS DE SALUD,0,0,09,4,3,99,DERECHOS ADMINISTRATIVOS DE SALUD,99,0,AMAZONAS,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,15,1,403,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,02,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,440,DERECHOS ADMINISTRATIVOS DE SALUD,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,BAGUA,NORMAL,REGION AMAZONAS-HOSPITAL DE APOYO BAGUA,2,01
