EJECUTORA_NOMBRE,ANO_DOC,NIVEL_GOBIERNO_NOMBRE,EJECUTORA,PLIEGO,SUBGENERICA_NOMBRE,MES_DOC,PROVINCIA_EJECUTORA_NOMBRE,RUBRO_NOMBRE,DISTRITO_EJECUTORA,SECTOR_NOMBRE,FUENTE_FINANCIAMIENTO,SUBGENERICA_DET_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,NIVEL_GOBIERNO,MONTO_PIM,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_DET,ESPECIFICA_NOMBRE,ESPECIFICA,FUENTE_FINANCIAMIENTO_NOMBRE,PLIEGO_NOMBRE,PROVINCIA_EJECUTORA,ESPECIFICA_DET_NOMBRE,SECTOR,TIPO_RECURSO,GENERICA,RUBRO,TIPO_RECURSO_NOMBRE,MONTO_RECAUDADO,ESPECIFICA_DET,SEC_EJEC,GENERICA_NOMBRE,MONTO_PIA
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,3,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,Y,5,18,SUB CUENTA - SALDOS ANTIGUOS (RRDD),0.01,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,3,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,R,5,18,SUB CUENTA - FOCAM,655.68,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,56.43,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,Y,5,18,SUB CUENTA - SALDOS ANTIGUOS (RRDD),0.01,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,SALDOS DE BALANCE,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SALDOS DE BALANCE,1,AYACUCHO,05,R,16200,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,0,9,09,NORMAL,17573.58,1,771,SALDOS DE BALANCE,16200
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,L,5,18,SUB CUENTA - CANON FORESTAL,7.05,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,SALDOS DE BALANCE,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,H,9,18,SUB CUENTA - CANON MINERO,567.42,1,771,SALDOS DE BALANCE,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,SALDOS DE BALANCE,1,HUAMANGA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,27,9,15,SUB CUENTA - FONCOR - LEY 31069,6008.98,1,771,SALDOS DE BALANCE,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,3,HUAMANGA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,27,5,15,SUB CUENTA - FONCOR - LEY 31069,1039.79,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,3,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,0,AYACUCHO,4,REGALIAS,2,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,REGALIAS MINERAS,99,P,4,18,SUB CUENTA - REGALIAS MINERAS,294356.4,1,771,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS DERECHOS ADMINISTRATIVOS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,77,99,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,SALDOS DE BALANCE,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,L,9,18,SUB CUENTA - CANON FORESTAL,2570.64,1,771,SALDOS DE BALANCE,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,58.52,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,8977000,AYACUCHO,4,REGALIAS,2,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,REGALIAS FOCAM,99,0,4,18,CANON,0,2,771,DONACIONES Y TRANSFERENCIAS,8977000
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,23000,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,0,5,18,CANON,0,1,771,OTROS INGRESOS,23000
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,P,5,18,SUB CUENTA - REGALIAS MINERAS,1.84,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,36347,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS DERECHOS ADMINISTRATIVOS,99,0,3,09,NORMAL,0,99,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,36347
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,Y,5,18,SUB CUENTA - SALDOS ANTIGUOS (RRDD),0.01,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INSPECCION Y CONTROL SANITARIO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,10,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,0,5,09,NORMAL,2.4,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INSPECCION Y CONTROL SANITARIO,99,0,3,09,NORMAL,0,10,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,SALDOS DE BALANCE,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,7,9,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,49752.86,1,771,SALDOS DE BALANCE,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,VENTA DE BIENES,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,AYACUCHO,05,R,0,AYACUCHO,1,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,PRODUCTOS FRUTICOLAS,99,0,3,09,NORMAL,0,1,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,SALDOS DE BALANCE,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,Y,9,18,SUB CUENTA - SALDOS ANTIGUOS (RRDD),4.02,1,771,SALDOS DE BALANCE,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,R,5,18,SUB CUENTA - FOCAM,1398.87,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,VENTA DE BIENES,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,AYACUCHO,05,R,0,AYACUCHO,1,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS PRODUCTOS AGRICOLAS Y FORESTALES,99,0,3,09,NORMAL,2177,99,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,379.77,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INSPECCION Y CONTROL SANITARIO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,10,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,3,HUAMANGA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,0,AYACUCHO,4,FONDO DE COMPENSACION REGIONAL,7,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,FONDO DE COMPENSACION REGIONAL,99,27,4,15,SUB CUENTA - FONCOR - LEY 31069,1886910.33,1,771,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,HUAMANGA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,11000000,AYACUCHO,4,FONDO DE COMPENSACION REGIONAL,7,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,FONDO DE COMPENSACION REGIONAL,99,0,4,15,NORMAL,0,1,771,DONACIONES Y TRANSFERENCIAS,11000000
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,285000,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,FORMULARIOS,99,0,3,09,NORMAL,19126.7,1,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,285000
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,SALDOS DE BALANCE,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,R,9,18,SUB CUENTA - FOCAM,83793.41,1,771,SALDOS DE BALANCE,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,27,5,15,SUB CUENTA - FONCOR - LEY 31069,1428.04,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INSPECCION Y CONTROL SANITARIO,99,0,3,09,NORMAL,0,10,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,FORMULARIOS,99,0,3,09,NORMAL,102936.69,1,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,3,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,P,5,18,SUB CUENTA - REGALIAS MINERAS,1.67,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,456.33,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,RENTAS DE LA PROPIEDAD,3,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,51.16,1,771,OTROS INGRESOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,VENTA DE BIENES,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,AYACUCHO,05,R,10000,AYACUCHO,1,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS PRODUCTOS AGRICOLAS Y FORESTALES,99,0,3,09,NORMAL,3464.6,99,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,10000
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,FORMULARIOS,99,0,3,09,NORMAL,15179.66,1,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
